日期	台積電收盤價_新台幣元	台積電成交量_千股	聯電收盤價_新台幣元	聯電成交量_千股
2008/12/17	32.69	88440	5.58	118941
2008/12/18	31.98	50231	5.51	44152
2008/12/19	31.95	39874	5.44	45005
2008/12/22	31.7	51444	5.21	47748
2008/12/23	31.17	39967	5	29255
2008/12/24	30.85	30751	5.07	35570
2008/12/25	30.63	6111	5.04	10124
2008/12/26	30.85	7439	5.07	13547
2008/12/29	30.81	18838	5.04	12531
2008/12/30	32.13	30369	5.33	34400
2008/12/31	31.56	21424	5.3	24384
2009/1/5	32.87	41027	5.62	60682
2009/1/6	32.41	35157	5.62	35281
2009/1/7	31.66	71507	5.75	70785
2009/1/8	29.53	89413	5.75	51451
2009/1/9	29.14	68264	5.65	48007
2009/1/10	29.14	20805	5.58	24550
2009/1/12	29.6	49297	5.6	45562
2009/1/13	31.13	71874	5.61	19950
2009/1/14	30.56	45983	5.58	41047
2009/1/15	29.14	73203	5.24	44911
2009/1/16	29.64	32729	5.28	23244
2009/1/17	29.46	7747	5.24	4934
2009/1/19	29.14	36418	5.23	11596
2009/1/20	28.15	81300	5.07	31922
2009/1/21	28.57	65396	5.21	33797
2009/2/2	29.71	112981	5.11	39856
2009/2/3	30.46	91379	5.4	55104
2009/2/4	30.49	87876	5.53	87118
2009/2/5	30.14	70831	5.51	37169
2009/2/6	31.77	99942	5.65	42641
2009/2/9	32.34	104133	5.71	38716
2009/2/10	31.88	46312	5.72	46303
2009/2/11	32.73	80431	5.84	81298
2009/2/12	32.23	69802	5.84	74336
2009/2/13	32.66	50844	6.22	128583
2009/2/16	32.59	51331	6.17	67687
2009/2/17	31.13	69151	5.85	31994
2009/2/18	31.7	58724	5.75	44810
2009/2/19	32.27	66457	5.71	60349
2009/2/20	31.2	81825	5.43	66669
2009/2/23	31.98	66312	5.57	28493
2009/2/24	31.27	60256	5.39	34331
2009/2/25	31.77	53877	5.56	59735
2009/2/26	31.98	52871	5.67	24760
2009/2/27	31.95	59369	5.59	22838
2009/3/2	31.81	101891	5.57	32565
2009/3/3	31.7	58135	5.6	17522
2009/3/4	32.69	85726	5.87	92726
2009/3/5	33.12	77997	6.08	99043
2009/3/6	34.47	103953	6.05	133068
2009/3/9	34.29	69598	6.44	100335
2009/3/10	33.51	78142	6.53	144266
2009/3/11	34.61	84134	6.79	102628
2009/3/12	34.29	51626	7.06	147780
2009/3/13	35.18	114489	7.28	101870
2009/3/16	35.54	74164	7.13	69132
2009/3/17	35.54	59583	7.06	76461
2009/3/18	35.82	80525	7.11	58237
2009/3/19	34.97	51242	6.93	61944
2009/3/20	33.9	62307	6.58	83333
2009/3/23	35.75	59642	7.04	65142
2009/3/24	37.24	62137	7.53	56817
2009/3/25	37.1	75298	8.03	188716
2009/3/26	36.75	61262	8.56	151651
2009/3/27	36.89	53590	8.35	129171
2009/3/30	36.96	46028	7.96	97604
2009/3/31	36.53	69328	7.92	90603
2009/4/1	36.03	52016	8.1	133264
2009/4/2	37.24	84651	8.06	125117
2009/4/3	37.39	86966	8.13	86596
2009/4/6	37.24	85447	7.71	73692
2009/4/7	37.03	75601	7.92	94459
2009/4/8	35.68	114714	7.56	115328
2009/4/9	37.24	85978	8.06	190839
2009/4/10	37.67	43178	8.06	149594
2009/4/13	37.46	57300	8.03	100909
2009/4/14	37.31	72053	8.35	205731
2009/4/15	36.96	89359	8.38	173570
2009/4/16	36.46	93547	8.53	139251
2009/4/17	35.82	152927	8.85	323058
2009/4/20	36.89	78105	8.78	132017
2009/4/21	36.67	64237	8.88	94209
2009/4/22	36.03	67165	9.35	227794
2009/4/23	36.46	80614	8.96	138137
2009/4/24	35.89	82332	8.74	108384
2009/4/27	35.89	63095	8.28	106244
2009/4/28	36.25	55904	7.99	96365
2009/4/29	36.67	58353	8.28	110182
2009/4/30	39.23	157461	8.85	56088
2009/5/4	41.93	177162	9.45	79999
2009/5/5	41.22	131065	9.99	450950
2009/5/6	40.87	176100	10.67	302106
2009/5/7	40.16	141315	10.2	245007
2009/5/8	40.02	97085	9.99	146847
2009/5/11	39.94	77283	9.99	166156
2009/5/12	39.38	83430	9.63	110128
2009/5/13	40.09	93934	9.81	127001
2009/5/14	38.74	82102	9.35	112341
2009/5/15	38.95	64116	9.63	155864
2009/5/18	39.8	63131	9.56	88495
2009/5/19	40.51	91300	9.7	196425
2009/5/20	39.94	64541	9.6	94785
2009/5/21	40.23	64072	9.67	157502
2009/5/22	39.94	57355	9.49	119709
2009/5/25	39.59	50675	9.24	130901
2009/5/26	40.23	64760	9.21	115511
2009/5/27	42.93	185665	9.28	152836
2009/6/1	41.93	106441	9.42	114404
2009/6/2	42.57	86480	9.6	219761
2009/6/3	42.5	80050	9.56	70999
2009/6/4	41.15	86580	9.28	113324
2009/6/5	40.8	43823	9.35	62500
2009/6/6	41.01	7190	9.88	153630
2009/6/8	40.23	64153	9.31	126309
2009/6/9	39.87	90544	8.85	115530
2009/6/10	41.37	65752	9.1	118794
2009/6/11	41.44	60245	8.74	157106
2009/6/12	39.8	90897	8.42	141080
2009/6/15	37.88	101763	7.85	154458
2009/6/16	38.1	78122	7.71	123106
2009/6/17	36.96	83450	7.64	76703
2009/6/18	37.46	67750	7.35	91892
2009/6/19	37.17	67571	7.42	63360
2009/6/22	37.67	50677	7.64	165963
2009/6/23	36.46	59338	7.39	81573
2009/6/24	37.6	123273	7.56	123152
2009/6/25	38.17	59575	7.74	110988
2009/6/26	38.66	69148	7.78	98265
2009/6/29	37.95	64173	7.71	80180
2009/6/30	38.88	45109	7.85	53950
2009/7/1	39.09	46729	8.03	68100
2009/7/2	39.16	34321	8.06	71757
2009/7/3	39.09	27649	7.92	47532
2009/7/6	38.66	33137	7.81	51084
2009/7/7	39.38	39797	7.96	61087
2009/7/8	38.66	59142	8.31	112606
2009/7/9	39.3	66492	8.28	107604
2009/7/10	39.87	57428	8.46	102383
2009/7/13	39.09	69032	8.21	90820
2009/7/14	39.66	89993	8.46	60986
2009/7/15	40.47	73754	8.74	123417
2009/7/16	40.85	49715	8.88	102039
2009/7/17	40.77	62505	8.81	48494
2009/7/20	41.37	69721	8.92	98419
2009/7/21	41.9	76400	9.13	68855
2009/7/22	41.75	57320	9.03	54276
2009/7/23	42.66	73073	9.06	48291
2009/7/24	43.19	89057	9.24	83952
2009/7/27	43.49	54337	9.81	172777
2009/7/28	43.71	48217	9.99	157237
2009/7/29	42.66	57068	9.88	138524
2009/7/30	42.28	62410	9.99	107344
2009/7/31	44.47	198297	10.38	263056
2009/8/3	44.02	70118	10.49	99319
2009/8/4	43.49	62209	9.78	147770
2009/8/5	42.96	53465	9.53	99157
2009/8/6	42.88	54642	9.88	59453
2009/8/10	43.64	69792	9.85	34235
2009/8/11	43.11	64577	9.92	41443
2009/8/12	43.41	43087	9.74	48560
2009/8/13	44.24	80233	9.92	56277
2009/8/14	44.47	53722	9.92	49478
2009/8/17	43.64	50931	9.78	44860
2009/8/18	43.49	32158	9.31	62986
2009/8/19	43.34	21348	9.49	29473
2009/8/20	43.56	26448	9.28	52578
2009/8/21	42.88	42152	9.06	65534
2009/8/24	44.09	59461	9.67	60444
2009/8/25	44.32	35370	9.74	59730
2009/8/26	44.54	50632	9.78	54694
2009/8/27	44.39	30495	9.6	25518
2009/8/28	44.92	52477	9.63	49980
2009/8/31	44.7	45092	9.63	46886
2009/9/1	46.05	85451	9.99	60181
2009/9/2	45	61443	10.2	100707
2009/9/3	45.15	43804	10.35	134304
2009/9/4	45.3	44584	10.88	184924
2009/9/7	46.81	75090	11.42	174949
2009/9/8	47.34	72707	11.52	160981
2009/9/9	46.81	53773	11.42	107770
2009/9/10	47.94	98902	11.1	123739
2009/9/11	47.11	48333	11.45	93455
2009/9/14	46.43	46855	11.06	48260
2009/9/15	47.19	38236	11.1	41661
2009/9/16	47.34	35249	11.35	70563
2009/9/17	47.19	38706	11.31	102116
2009/9/18	47.34	46733	11.2	47804
2009/9/21	47.04	33550	10.92	51417
2009/9/22	47.19	24796	11.2	113439
2009/9/23	47.04	38653	10.99	80447
2009/9/24	45.9	55228	10.81	57464
2009/9/25	46.13	45172	10.85	55081
2009/9/28	45.83	27538	10.81	30235
2009/9/29	48.09	82738	11.2	135019
2009/9/30	48.7	103320	11.24	52404
2009/10/1	49.07	55066	11.42	112191
2009/10/2	47.34	78935	11.27	54346
2009/10/5	46.81	72185	11.27	47317
2009/10/6	47.11	82006	11.42	40199
2009/10/7	46.89	71233	11.35	39709
2009/10/8	45.98	82434	10.99	83436
2009/10/9	46.13	68771	11.06	64962
2009/10/12	46.21	36581	10.99	55966
2009/10/13	46.66	51789	10.99	56235
2009/10/14	47.94	86653	11.52	143391
2009/10/15	48.17	62653	11.7	171020
2009/10/16	46.73	75151	11.74	48312
2009/10/19	46.36	103282	11.81	59055
2009/10/20	46.81	75184	12.2	112535
2009/10/21	46.51	50263	11.99	86925
2009/10/22	46.66	72905	11.77	78708
2009/10/23	46.43	45836	11.77	33551
2009/10/26	46.43	36845	11.77	30294
2009/10/27	46.28	50932	11.63	28684
2009/10/28	45.68	62802	11.27	54577
2009/10/29	45.53	104392	11.2	81960
2009/10/30	45.3	66231	11.56	85393
2009/11/2	45.15	38878	11.38	46401
2009/11/3	44.7	52810	11.17	29572
2009/11/4	45	66043	11.31	42575
2009/11/5	45.07	43808	11.06	36929
2009/11/6	45.3	47852	11.31	76992
2009/11/9	45.3	34919	11.2	41266
2009/11/10	45.68	43071	11.13	52479
2009/11/11	46.96	95052	11.67	94163
2009/11/12	46.96	103458	11.74	57811
2009/11/13	46.66	43224	11.88	89735
2009/11/16	47.11	61268	12.02	36720
2009/11/17	47.26	57974	12.1	61926
2009/11/18	47.49	69904	11.92	39805
2009/11/19	47.49	57556	11.85	35033
2009/11/20	46.58	51975	11.38	123838
2009/11/23	46.81	25462	11.2	55901
2009/11/24	47.11	26329	11.27	54161
2009/11/25	47.34	53135	11.45	48240
2009/11/26	46.81	32538	11.42	33481
2009/11/27	45.3	95638	11.13	74881
2009/11/30	46.13	33035	11.27	29145
2009/12/1	45.83	56486	11.35	43258
2009/12/2	45.9	43563	11.45	41081
2009/12/3	46.43	55226	11.38	35122
2009/12/4	46.43	27534	11.27	30957
2009/12/7	47.19	46816	11.67	62295
2009/12/8	47.11	39771	11.67	29546
2009/12/9	47.11	38672	11.49	46178
2009/12/10	46.28	64164	11.35	56287
2009/12/11	47.26	41258	11.42	32648
2009/12/14	47.34	39767	11.38	32127
2009/12/15	47.34	31300	11.38	28472
2009/12/16	46.66	49635	11.35	27298
2009/12/17	46.96	44782	11.17	56527
2009/12/18	46.73	35393	11.13	64746
2009/12/21	46.96	52682	11.42	100286
2009/12/22	47.49	44147	11.7	79663
2009/12/23	47.87	66694	11.88	69496
2009/12/24	48.02	57965	11.85	37464
2009/12/25	47.87	20300	11.77	26513
2009/12/28	48.09	41748	12.02	47430
2009/12/29	47.79	28612	12.06	37432
2009/12/30	48.24	59793	12.17	73862
2009/12/31	48.7	52178	12.27	37148
2010/1/4	49	39511	12.13	30268
2010/1/5	48.7	38394	12.27	65133
2010/1/6	49	52734	13.13	145046
2010/1/7	48.47	53294	13.13	137964
2010/1/8	48.32	48047	12.99	58947
2010/1/11	48.7	37446	13.27	108271
2010/1/12	48.02	52444	13.09	54024
2010/1/13	47.41	49806	12.74	56187
2010/1/14	47.72	39254	12.81	35850
2010/1/15	47.94	50011	12.84	35281
2010/1/18	47.49	30586	12.74	47704
2010/1/19	47.19	47541	12.52	45751
2010/1/20	47.56	52519	12.92	65549
2010/1/21	47.26	24842	12.84	54920
2010/1/22	46.13	64001	12.63	51483
2010/1/25	45.6	62230	12.42	50492
2010/1/26	45.38	80078	11.77	78575
2010/1/27	45	53876	11.7	48380
2010/1/28	45.3	44033	11.77	72488
2010/1/29	46.43	98124	11.45	107483
2010/2/1	45.15	82234	11.06	57786
2010/2/2	44.54	72141	11.13	49001
2010/2/3	45.15	42627	11.88	93516
2010/2/4	44.62	46032	11.77	129928
2010/2/5	43.19	66295	11.2	158650
2010/2/6	43.79	16391	11.42	53872
2010/2/8	43.34	45835	11.42	45149
2010/2/9	44.24	49551	11.6	58121
2010/2/10	44.09	53809	11.6	81428
2010/2/22	44.54	49684	11.85	61394
2010/2/23	45.15	52030	11.63	69451
2010/2/24	44.17	60489	11.38	80917
2010/2/25	43.94	57502	11.06	122272
2010/2/26	44.39	31376	11.02	73356
2010/3/1	45	65860	11.42	66465
2010/3/2	45.22	54451	11.24	55218
2010/3/3	45.3	34984	11.35	40349
2010/3/4	44.7	54471	11.27	39247
2010/3/5	45.6	60054	11.49	61081
2010/3/8	46.21	44396	11.56	49332
2010/3/9	46.28	31475	11.67	54434
2010/3/10	46.36	30588	11.85	60376
2010/3/11	46.36	30381	11.92	46081
2010/3/12	45.9	69392	11.95	28040
2010/3/15	45.15	41567	11.63	40635
2010/3/16	45.07	29927	11.77	33128
2010/3/17	45.68	69118	11.99	57430
2010/3/18	45.6	70256	11.95	46556
2010/3/19	45.3	46018	12.1	47042
2010/3/22	44.54	47084	11.95	38779
2010/3/23	45	51751	11.81	30176
2010/3/24	45.75	48661	11.95	31630
2010/3/25	46.43	64155	11.92	24779
2010/3/26	46.81	81172	12.13	35100
2010/3/29	46.96	37559	11.95	45614
2010/3/30	46.96	30055	11.99	23275
2010/3/31	46.43	39288	12.02	48935
2010/4/1	46.89	54739	12.06	53801
2010/4/2	47.11	17373	11.95	23279
2010/4/6	47.87	53216	12.17	44524
2010/4/7	47.94	49685	12.27	29155
2010/4/8	47.04	48608	12.17	34201
2010/4/9	47.34	31648	12.1	23996
2010/4/12	47.64	36942	12.1	16992
2010/4/13	47.49	42767	11.85	38342
2010/4/14	48.17	55676	11.88	29363
2010/4/15	48.62	72063	11.85	57329
2010/4/16	47.56	49739	11.92	27518
2010/4/19	47.26	71160	11.56	45741
2010/4/20	47.41	37544	11.67	21969
2010/4/21	47.11	46602	11.67	36412
2010/4/22	46.51	92244	11.6	26673
2010/4/23	46.58	48952	11.56	24184
2010/4/26	47.94	67547	11.99	73063
2010/4/27	48.09	25421	11.88	44909
2010/4/28	46.89	73211	11.7	51366
2010/4/29	46.51	41236	11.49	53507
2010/4/30	46.66	43450	11.42	55997
2010/5/3	46.51	22439	11.27	29139
2010/5/4	46.05	38777	11.17	39539
2010/5/5	45.15	94194	10.49	136550
2010/5/6	44.92	52111	10.53	76812
2010/5/7	44.85	61576	10.56	58276
2010/5/10	45.15	56310	10.7	43910
2010/5/11	45.38	69348	10.77	87477
2010/5/12	45.38	27731	10.63	39779
2010/5/13	46.21	39908	10.92	40206
2010/5/14	46.21	35601	10.85	23771
2010/5/17	44.7	73215	10.63	41930
2010/5/18	44.92	30477	10.49	34086
2010/5/19	44.77	51605	10.31	50219
2010/5/20	44.47	31740	9.99	80716
2010/5/21	44.39	46257	9.99	46456
2010/5/24	44.54	19317	10.2	47786
2010/5/25	44.09	51282	9.85	39108
2010/5/26	44.47	42971	9.99	33503
2010/5/27	44.32	55503	10.06	28136
2010/5/28	44.32	61148	10.24	45369
2010/5/31	45.45	25401	10.77	49003
2010/6/1	45.15	28375	10.56	32260
2010/6/2	45.15	35323	10.28	52311
2010/6/3	45.9	49528	10.63	40879
2010/6/4	46.05	42722	10.45	36327
2010/6/7	44.7	70649	10.13	46941
2010/6/8	44.17	40431	9.99	66298
2010/6/9	44.24	46104	9.85	83426
2010/6/10	44.85	28817	9.95	26406
2010/6/11	45.68	42325	10.2	27573
2010/6/14	46.13	44942	10.38	25756
2010/6/15	46.36	37547	10.49	32458
2010/6/17	46.89	62015	10.7	107752
2010/6/18	47.34	46332	10.67	41579
2010/6/21	47.79	68409	10.74	67706
2010/6/22	47.26	33389	10.67	29516
2010/6/23	46.89	37195	10.56	15397
2010/6/24	46.81	35361	10.42	34260
2010/6/25	46.36	30579	10.24	31658
2010/6/28	46.58	20546	10.28	21229
2010/6/29	46.05	47953	10.17	25428
2010/6/30	45.75	58319	10.24	49595
2010/7/1	45.3	65215	10.03	52069
2010/7/2	45.53	67300	10.06	39223
2010/7/5	46.36	88484	10.2	26898
2010/7/6	47.55	69857	10.38	43976
2010/7/7	47.23	59168	10.49	70751
2010/7/8	47.94	50379	10.49	55402
2010/7/9	47.94	38073	10.6	33557
2010/7/12	47.47	44197	10.6	33967
2010/7/13	47.31	37486	10.64	22801
2010/7/14	47.94	59847	10.97	73790
2010/7/15	47.86	36838	10.9	27852
2010/7/16	47.55	29941	10.93	40555
2010/7/19	48.5	63786	10.86	20868
2010/7/20	48.82	53963	10.9	17622
2010/7/21	49.06	41276	10.93	22006
2010/7/22	49.21	45329	10.82	20637
2010/7/23	49.85	66046	10.82	42708
2010/7/26	49.69	27031	10.93	30043
2010/7/27	49.61	21055	10.9	38136
2010/7/28	50.01	27030	10.79	40241
2010/7/29	50.01	38609	10.67	31310
2010/7/30	49.53	43621	10.49	42399
2010/8/2	49.45	48140	10.71	41973
2010/8/3	49.21	32996	10.64	27021
2010/8/4	49.21	28406	10.56	52106
2010/8/5	49.13	22212	10.64	90316
2010/8/6	48.34	62494	10.6	30662
2010/8/9	48.18	57034	10.67	31843
2010/8/10	48.42	63934	10.6	33856
2010/8/11	48.42	28646	10.53	26764
2010/8/12	47.79	66230	10.42	46248
2010/8/13	47.71	65690	10.42	51073
2010/8/16	47.86	39763	10.34	39745
2010/8/17	47.47	37585	10.27	41223
2010/8/18	47.31	42902	10.23	40067
2010/8/19	47.71	45817	10.3	39278
2010/8/20	47.55	30113	10.23	20931
2010/8/23	47.71	27931	10.16	37239
2010/8/24	47.31	31275	9.97	44815
2010/8/25	46.59	70618	9.68	89113
2010/8/26	46.67	35255	9.79	89680
2010/8/27	46.67	46789	9.64	53825
2010/8/30	47.15	27638	9.64	26609
2010/8/31	46.75	78362	9.6	46569
2010/9/1	46.91	38480	9.57	29639
2010/9/2	47.23	27402	9.75	43603
2010/9/3	47.47	38339	9.86	35005
2010/9/6	48.02	28120	9.82	31672
2010/9/7	47.79	20268	9.71	33611
2010/9/8	47.07	67149	9.79	29979
2010/9/9	47.23	21237	9.79	35200
2010/9/10	47.07	32650	9.9	45422
2010/9/13	48.34	86955	10.12	59445
2010/9/14	48.42	33545	10.3	107191
2010/9/15	48.58	42375	10.23	64199
2010/9/16	48.02	27918	10.12	27542
2010/9/17	48.58	49430	10.19	47724
2010/9/20	49.21	66009	10.16	28362
2010/9/21	49.06	32745	10.23	24948
2010/9/23	47.63	106308	10.23	27504
2010/9/24	47.71	60417	10.12	50056
2010/9/27	48.18	60795	10.16	20780
2010/9/28	48.42	48385	10.16	30846
2010/9/29	48.82	79797	10.16	40403
2010/9/30	49.21	59691	10.23	31348
2010/10/1	49.21	39000	10.23	19078
2010/10/4	49.13	25797	10.19	32424
2010/10/5	48.5	30388	10.12	27064
2010/10/6	49.06	34183	10.27	46540
2010/10/7	48.66	39333	10.27	39067
2010/10/8	49.06	58237	10.3	34456
2010/10/11	48.82	24646	10.27	24506
2010/10/12	48.42	28094	10.05	52090
2010/10/13	48.42	31040	9.97	45627
2010/10/14	49.06	48827	10.12	32663
2010/10/15	49.13	30492	10.08	20074
2010/10/18	48.02	32530	9.86	30407
2010/10/19	48.18	36089	9.86	32551
2010/10/20	48.42	34490	10.01	32001
2010/10/21	48.42	40237	9.82	26019
2010/10/22	49.06	42971	9.9	25606
2010/10/25	49.21	38700	10.23	68028
2010/10/26	49.45	37964	10.23	45666
2010/10/27	49.21	28106	10.19	29918
2010/10/28	49.77	62152	10.67	454580
2010/10/29	49.85	67950	10.75	232098
2010/11/1	50.4	76412	10.64	113523
2010/11/2	50.25	24422	10.67	74217
2010/11/3	50.72	45944	10.64	86425
2010/11/4	50.72	32789	10.97	162524
2010/11/5	50.96	44439	11.38	231845
2010/11/8	50.25	25993	11.19	76340
2010/11/9	50.8	25859	11.23	47305
2010/11/10	50.96	40350	11.23	53151
2010/11/11	50.56	31729	11.12	46337
2010/11/12	50.01	29717	10.79	75394
2010/11/15	50.72	27654	10.97	50422
2010/11/16	51.2	57574	11.04	43916
2010/11/17	50.64	51389	11.01	36654
2010/11/18	50.25	39098	10.86	51395
2010/11/19	50.56	23828	10.86	37459
2010/11/22	50.64	25455	11.12	56417
2010/11/23	50.33	31197	10.93	49746
2010/11/24	50.17	29838	10.82	34956
2010/11/25	51.12	35239	11.08	55914
2010/11/26	51.12	34464	11.01	57957
2010/11/29	51.04	35816	11.15	61919
2010/11/30	50.33	70250	11.15	82690
2010/12/1	51.28	58436	11.34	64448
2010/12/2	52.55	88027	11.89	195992
2010/12/3	54.21	130917	12.11	195816
2010/12/6	54.37	58841	12.11	77010
2010/12/7	53.98	59039	12	73773
2010/12/8	53.98	47351	11.89	45074
2010/12/9	55.56	91627	12.34	115060
2010/12/10	55.33	32865	12.04	62653
2010/12/13	55.09	38255	11.97	34157
2010/12/14	54.77	58489	11.86	63379
2010/12/15	55.56	57589	12	47166
2010/12/16	56.52	66209	12.11	69756
2010/12/17	57.87	111499	12.34	145928
2010/12/20	56.52	93319	12.15	63057
2010/12/21	56.6	63310	12.15	29225
2010/12/22	56.52	27073	12.08	39519
2010/12/23	56.36	35614	12.04	34454
2010/12/24	56.2	56586	12	31442
2010/12/27	56.12	45211	12	29981
2010/12/28	56.28	36610	11.97	30895
2010/12/29	56.04	40414	11.86	45747
2010/12/30	56.04	55579	11.93	40438
2010/12/31	56.36	143761	12.04	57261
2011/1/3	56.44	35747	11.97	32430
2011/1/4	56.52	36048	11.97	27876
2011/1/5	55.41	54327	11.49	89979
2011/1/6	56.36	46802	11.75	42966
2011/1/7	57.55	170328	11.75	70613
2011/1/10	58.9	69703	11.97	43138
2011/1/11	59.14	82758	12.3	133991
2011/1/12	59.45	53637	12.3	113275
2011/1/13	59.22	93105	12.26	68798
2011/1/14	59.37	29817	12.34	45671
2011/1/17	60.17	67400	12.74	169483
2011/1/18	60.96	57357	13.15	189962
2011/1/19	61.91	87297	13.33	188644
2011/1/20	60.64	43718	13.04	86861
2011/1/21	59.22	81475	12.93	69003
2011/1/24	59.77	46169	12.85	34537
2011/1/25	59.53	50794	12.85	48210
2011/1/26	59.22	66830	12.85	61577
2011/1/27	59.69	69892	13.3	193592
2011/1/28	60.56	110404	13.37	99034
2011/2/8	59.93	110969	13	102075
2011/2/9	58.58	81246	12.56	97076
2011/2/10	57.15	83632	12.3	63824
2011/2/11	56.68	112430	11.97	77373
2011/2/14	57.55	66889	12.11	48081
2011/2/15	57.55	56495	11.97	47579
2011/2/16	57.23	54423	12.04	45947
2011/2/17	57.55	49330	11.93	37500
2011/2/18	57.95	74599	12.11	51219
2011/2/21	58.26	39070	12.04	27770
2011/2/22	57.55	82661	11.75	78793
2011/2/23	56.36	80262	11.38	92483
2011/2/24	55.96	62768	11.45	53017
2011/2/25	55.96	78873	11.38	76779
2011/3/1	56.68	84618	11.67	67074
2011/3/2	55.88	53047	11.41	38173
2011/3/3	56.2	59498	11.6	41368
2011/3/4	56.99	60659	11.75	72548
2011/3/7	56.28	30172	11.52	27317
2011/3/8	56.75	55818	11.45	46162
2011/3/9	56.68	46796	11.19	114368
2011/3/10	55.96	64180	10.86	112005
2011/3/11	55.56	52600	10.97	50726
2011/3/14	55.8	48041	10.79	62792
2011/3/15	53.98	117025	10.56	119091
2011/3/16	54.37	62389	10.42	91347
2011/3/17	53.5	105442	10.67	92608
2011/3/18	54.21	55721	10.79	56158
2011/3/21	54.77	36534	10.93	34834
2011/3/22	54.45	34736	10.86	37552
2011/3/23	54.53	31238	10.97	27537
2011/3/24	55.09	44747	11.08	39440
2011/3/25	56.52	51712	11.15	52619
2011/3/28	56.36	31030	11.12	33744
2011/3/29	56.2	34871	11.19	33649
2011/3/30	55.8	60975	11.19	34790
2011/3/31	56.04	46429	11.3	32649
2011/4/1	56.12	30274	11.19	27301
2011/4/6	57.87	114460	11.34	87117
2011/4/7	57.79	45215	11.45	44603
2011/4/8	57.87	65763	11.52	51810
2011/4/11	56.44	62602	11.41	40105
2011/4/12	55.64	45964	11.34	23701
2011/4/13	56.12	27891	11.3	35062
2011/4/14	55.41	53756	11.19	30375
2011/4/15	54.93	52231	11.01	47395
2011/4/18	54.77	27185	10.9	43462
2011/4/19	54.06	42733	11.01	34982
2011/4/20	55.41	48244	11.15	34081
2011/4/21	56.12	50937	11.3	37156
2011/4/22	56.28	25371	11.23	21761
2011/4/25	55.8	22103	11.12	17096
2011/4/26	55.8	31931	11.27	30876
2011/4/27	57.39	59307	11.3	41942
2011/4/28	57.95	83614	11.15	39215
2011/4/29	58.1	93588	10.97	57337
2011/5/3	59.22	81669	11.04	27394
2011/5/4	58.58	46678	11.04	32573
2011/5/5	59.37	45484	11.08	15778
2011/5/6	59.53	54111	11.08	24907
2011/5/9	59.93	64708	11.23	28149
2011/5/10	59.06	43355	11.15	19493
2011/5/11	59.53	43256	11.12	17515
2011/5/12	60.09	59055	11.01	35392
2011/5/13	60.25	40118	11.04	27241
2011/5/16	59.45	34105	11.04	30982
2011/5/17	60.01	41402	10.97	39877
2011/5/18	59.77	28263	10.79	78595
2011/5/19	59.69	58823	10.9	40099
2011/5/20	59.93	33000	10.79	42632
2011/5/23	59.61	39033	10.71	34465
2011/5/24	59.37	34788	10.67	45750
2011/5/25	59.14	59580	10.75	29928
2011/5/26	58.9	33240	10.75	26524
2011/5/27	58.74	49929	10.6	34279
2011/5/30	59.61	33733	10.86	42150
2011/5/31	60.88	62918	10.93	45122
2011/6/1	61.12	45321	11.12	64511
2011/6/2	60.64	61881	11.12	43762
2011/6/3	61.28	36770	11.08	24455
2011/6/7	61.52	41425	10.97	32265
2011/6/8	61.52	58253	11.08	29057
2011/6/9	61.04	36964	11.04	16829
2011/6/10	59.77	55348	11.01	18996
2011/6/13	59.29	72548	10.82	34063
2011/6/14	60.49	52975	10.9	65755
2011/6/15	61.12	91840	10.93	48014
2011/6/16	59.93	63134	10.64	54390
2011/6/17	58.9	91732	10.56	37083
2011/6/20	59.45	31787	10.49	29063
2011/6/21	60.25	42663	10.56	26414
2011/6/22	59.53	46702	10.56	29246
2011/6/23	58.9	70233	10.49	26270
2011/6/24	57.87	86769	10.38	42812
2011/6/27	57.15	65176	10.3	44460
2011/6/28	57.55	101716	10.34	42807
2011/6/29	59.12	93105	10.53	49504
2011/6/30	59.78	48913	10.53	42804
2011/7/1	60.28	41924	10.53	40912
2011/7/4	60.86	44330	10.6	40109
2011/7/5	60.61	39009	10.53	42942
